258,13
258,14
259,1
259,2
259,3
259,4
259,8
259,9
259,13
260,1
260,2
260,3
260,4
260,5
260,6
260,9
260,12
260,13
261,1
261,2
261,3
261,4
261,5
261,6
261,8
261,9
261,13
261,14
262,1
262,2
262,4
262,5
262,6
262,8
262,9
262,13
263,1
263,2
263,3
263,6
263,8
263,9
263,13
264,1
264,3
264,4
264,6
264,8
264,9
264,13
265,1
265,2
265,4
265,7
265,8
265,10
265,13
266,2
266,3
266,4
266,5
266,6
266,8
266,9
266,10
266,13
267,3
267,4
267,5
267,8
267,10
268,1
268,3
268,4
268,8
268,13
269,1
269,4
269,6
269,13
269,14
270,1
270,2
270,4
270,6
270,9
270,13
270,14
271,1
271,2
271,4
271,5
271,8
271,9
271,10
271,13
272,1
272,2
272,3
272,4
272,6
272,9
272,13
273,1
273,2
273,8
273,9
273,10
274,1
274,4
274,6
274,8
274,9
274,13
275,1
275,2
275,4
275,6
275,8
275,9
275,13
275,14
276,1
276,2
276,6
276,7
276,8
276,13
276,14
277,1
277,3
277,6
277,9
277,13
278,1
278,2
278,3
278,4
278,6
278,13
278,14
279,1
279,2
279,3
279,4
279,6
279,8
279,9
280,1
280,4
280,6
280,9
280,13
280,14
281,1
281,2
281,3
281,4
281,6
281,8
281,13
282,1
282,3
282,4
282,6
282,8
282,9
282,13
283,1
283,2
283,3
283,4
283,5
283,8
283,10
283,11
283,12
283,13
283,14
283,15
284,1
284,2
284,3
284,4
284,6
284,9
284,12
284,13
285,1
285,2
285,4
285,6
285,8
285,13
286,1
286,4
286,9
286,12
286,13
286,14
287,1
287,2
287,3
287,4
287,6
287,8
287,13
288,3
288,4
288,5
288,6
289,1
289,2
289,4
289,6
289,9
289,13
290,1
290,4
290,6
290,7
290,9
290,11
290,13
291,3
291,4
291,6
291,8
291,12
291,13
292,1
292,2
292,4
292,5
292,8
292,13
293,1
293,2
293,4
293,6
293,8
293,13
294,1
294,2
294,3
294,4
294,6
294,9
295,1
295,2
295,3
295,5
295,6
295,13
295,14
296,1
296,3
296,4
296,6
296,8
296,9
296,13
297,1
297,3
297,4
297,6
297,8
297,9
297,13
298,1
298,3
298,4
298,6
298,9
298,13
298,15
299,1
299,2
299,3
299,4
299,6
299,8
299,13
299,14
300,1
300,2
300,3
300,4
300,6
300,8
300,9
300,13
301,1
301,2
301,4
301,6
301,8
301,9
301,13
302,1
302,2
302,3
302,4
302,6
302,7
302,8
302,13
302,14
303,1
303,2
303,3
303,4
303,6
303,9
303,11
303,13
303,14
304,1
304,2
304,3
304,4
304,6
304,8
304,13
304,15
305,1
305,2
305,3
305,4
305,6
305,8
305,9
305,13
305,14
306,1
306,3
306,4
306,6
306,8
306,9
306,13
307,2
307,3
307,9
307,13
307,14
308,2
308,3
308,7
308,8
308,9
308,13
309,1
309,2
309,3
309,4
309,5
309,6
309,13
310,1
310,2
310,5
310,7
310,8
310,9
310,13
311,1
311,2
311,3
311,4
311,5
311,6
311,8
311,9
311,13
312,1
312,3
312,5
312,6
312,8
312,13
312,15
313,1
313,2
313,3
313,4
313,6
313,8
313,9
313,13
314,2
314,4
314,5
314,9
314,13
314,14
315,1
315,2
315,3
315,4
315,5
315,6
315,10
315,13
315,14
315,15
316,1
316,2
316,3
316,4
316,5
316,6
316,8
316,9
316,13
316,14
317,1
317,4
317,6
317,9
317,11
317,13
318,2
318,3
318,6
318,8
318,9
318,13
319,1
319,2
319,4
319,6
319,9
319,13
319,14
320,2
320,3
320,6
320,8
320,9
320,11
320,13
320,15
321,1
321,2
321,4
321,6
321,8
321,12
321,13
321,14
322,1
322,2
322,5
322,6
322,8
322,9
322,13
323,1
323,2
323,3
323,4
323,6
323,7
323,9
323,11
323,13
323,14
324,1
324,2
324,3
324,4
324,5
324,6
324,8
324,9
324,13
324,15
325,1
325,3
325,4
325,6
325,8
325,11
325,13
326,1
326,2
326,4
326,6
326,8
326,9
326,13
327,2
327,3
327,4
327,6
327,7
327,9
327,11
327,13
327,15
328,1
328,3
328,5
328,7
328,8
328,9
328,13
328,14
329,1
329,3
329,4
329,6
329,8
329,9
329,13
330,3
330,4
330,6
330,9
330,13
330,14
331,1
331,2
331,3
331,4
331,6
331,7
331,8
331,9
331,13
332,1
332,2
332,3
332,4
332,6
332,8
332,9
332,13
333,1
333,2
333,3
333,4
333,8
333,9
333,14
334,2
334,6
334,7
334,8
334,10
334,13
335,2
335,4
335,7
335,8
335,9
336,1
336,2
336,3
336,4
336,5
336,6
336,8
336,9
336,11
336,13
337,1
337,2
337,4
337,5
337,6
337,8
337,9
337,13
338,1
338,2
338,3
338,6
338,8
338,9
338,13
339,1
339,2
339,4
339,5
339,6
340,3
340,4
340,6
340,8
340,10
340,13
340,14
341,1
341,2
341,4
341,5
341,6
341,13
342,1
342,2
342,3
342,8
342,9
343,1
343,2
343,3
343,4
343,6
343,9
343,10
343,13
343,14
344,1
344,2
344,3
344,6
344,8
344,10
344,13
344,14
345,1
345,2
345,4
345,5
345,6
345,8
345,9
345,13
345,14
345,15
346,1
346,2
346,4
346,6
346,9
346,13
347,1
347,3
347,6
347,8
347,10
347,11
347,13
347,15
348,1
348,2
348,3
348,4
348,5
348,6
348,8
348,13
348,14
349,2
349,3
349,4
349,6
349,8
349,9
349,13
350,1
350,2
350,3
350,4
350,6
350,8
350,13
351,2
351,3
351,4
351,6
351,13
351,14
351,15
352,1
352,2
352,6
352,8
352,9
352,13
352,14
353,1
353,3
353,4
353,5
353,6
353,12
353,13
354,2
354,4
354,5
354,6
354,9
354,10
354,13
355,1
355,2
355,3
355,4
355,6
355,8
355,13
355,14
356,2
356,4
356,6
356,9
356,15
357,3
357,4
357,5
357,7
357,9
357,13
357,14
358,1
358,6
358,7
358,8
358,13
358,14
359,1
359,3
359,4
359,6
359,8
359,9
359,13
360,1
360,2
360,3
360,4
360,6
360,8
360,9
360,12
360,13
361,1
361,6
361,13
361,14
362,2
362,5
362,6
362,8
362,9
362,13
362,15
363,1
363,2
363,4
363,8
363,9
363,13
364,2
364,3
364,4
364,6
364,8
364,9
364,13
365,1
365,2
365,4
365,6
365,8
365,13
366,1
366,9
366,13
366,14
367,1
367,4
367,8
367,13
368,1
368,2
368,3
368,4
368,13
368,14
369,1
369,2
369,3
369,8
369,9
369,12
369,13
370,1
370,2
370,3
370,4
370,6
370,8
370,12
370,13
